source_ward_id,source_state,source_lga,source_ward,inec_ward_code,confidence,reason,action
IMSIHI14,Imo,Ihitte/Uboma,Uzinomi,,0.471,no_ward,skipped_no_match
IMSRLU03,Imo,Orlu,Amanator  / Obinigwu,,0.452,no_ward,skipped_no_match
IMSAFR01,Imo,Ahiazu-Mbaise,Amuzi,,0.500,no_ward,skipped_no_match
ENSBBG14,Enugu,Igbo-Eze-South,Echara,,0.632,no_ward,skipped_no_match
ANSAWK20,Anambra,Awka South,Umuawulu,AN-07-20,1.000,exact,loaded
IMSKED14,Imo,Ikeduru,Umudim,,0.600,no_ward,skipped_no_match
IMSDFB07,Imo,Ideato South,Obiohia,IM-06-07,1.000,exact,loaded
ENSBBG17,Enugu,Igbo-Eze-South,Obukpa,,0.600,no_ward,skipped_no_match
ENSAGW16,Enugu,Ezeagu,Umana Ndiuno,EN-06-05,0.833,needs_review,loaded
IMSEBM11,Imo,Ohaji/Egbema,Obitti / Mgbuisii,IM-18-09,0.897,needs_review,loaded
IMSEHM14,Imo,Ehime-Mbano,Umunumo Ibeafor / Ibenkwo,,0.467,no_ward,skipped_no_match
IMSEHM01,Imo,Ehime-Mbano,Agbaja,IM-03-01,1.000,exact,loaded
IMSEHM04,Imo,Ehime-Mbano,Nzerem / Ikpem,IM-03-05,1.000,exact,loaded
RVSBER06,Rivers,Omumma,Omward 6,,0.280,no_ward,skipped_no_match
IMSEHM03,Imo,Ehime-Mbano,Nsu B,,0.588,no_ward,skipped_no_match
IMSKED05,Imo,Ikeduru,Amatta,IM-08-02,1.000,exact,loaded
IMSEHM12,Imo,Ehime-Mbano,Umukabia,IM-03-02,1.000,exact,loaded
IMSEHM11,Imo,Ehime-Mbano,Umuezeala Owerre,,0.720,no_ward,skipped_no_match
IMSGUA14,Imo,Oguta,Osemotor / Enuigbo,IM-17-10,0.970,fuzzy,loaded
IMSGUA01,Imo,Oguta,Awa / Abaziem / Ejemekwuru / Akabor,,0.304,no_ward,skipped_no_match
IMSGUA04,Imo,Oguta,Izombe,IM-17-03,1.000,exact,loaded
IMSGUA12,Imo,Oguta,Oru A and B,,0.556,no_ward,skipped_no_match
IMSGUA09,Imo,Oguta,Oguta A,IM-17-07,1.000,exact,loaded
IMSGUA15,Imo,Oguta,Uwaorie,IM-17-11,1.000,exact,loaded
IMSGUA08,Imo,Oguta,Obudi / Aro,IM-17-06,1.000,exact,loaded
IMSGUA10,Imo,Oguta,Oguta B,IM-17-08,1.000,exact,loaded
IMSGUA07,Imo,Oguta,Ndiuloukwu,,0.621,no_ward,skipped_no_match
IMSIHI12,Imo,Ihitte/Uboma,Umuezegwu,IM-07-09,1.000,exact,loaded
IMSIHI02,Imo,Ihitte/Uboma,Amainyi,IM-07-03,1.000,exact,loaded
IMSIHI13,Imo,Ihitte/Uboma,Umuihi,IM-07-10,1.000,exact,loaded
IMSIHI06,Imo,Ihitte/Uboma,Atonerim,IM-07-04,1.000,exact,loaded
IMSKED10,Imo,Ikeduru,Iho,IM-08-03,1.000,exact,loaded
IMSKGE15,Imo,Okigwe,Umuowaibu,,0.500,no_ward,skipped_no_match
IMSNGB01,Imo,Oru West,Aji,IM-24-03,1.000,exact,loaded
IMSNGN04,Imo,Ngor-Okpala,Elelem,,0.667,no_ward,skipped_no_match
ENSAGW17,Enugu,Ezeagu,Umumba-Ndiuno,EN-06-08,0.923,fuzzy,loaded
IMSNGN07,Imo,Ngor-Okpala,Ngor,,0.375,no_ward,skipped_no_match
IMSNGN13,Imo,Ngor-Okpala,Ozuzu / Umuekwune,,0.519,no_ward,skipped_no_match
IMSNGN12,Imo,Ngor-Okpala,Okpala,,0.632,no_ward,skipped_no_match
IMSNGN08,Imo,Ngor-Okpala,Nguru / Umuowa,IM-12-06,1.000,exact,loaded
IMSNGN06,Imo,Ngor-Okpala,Imerienwe,IM-12-05,1.000,exact,loaded
IMSNKR01,Imo,Nkwerre,Amaokpara,IM-14-09,1.000,exact,loaded
IMSNWA01,Imo,Mbatoli,Afara / Eziama,IM-11-01,0.933,lga_fuzzy_exact_ward,loaded
IMSRLU18,Imo,Orlu,Umuzike / Umuowa,IM-21-09,1.000,exact,loaded
IMSRRT13,Imo,Owerri North,Obibiezena,IM-26-12,1.000,exact,loaded
IMSTTK11,Imo,Obowo,Umunachi,IM-16-10,1.000,exact,loaded
ANSGDD12,Anambra,Idemili North,Oraukwu,AN-10-10,1.000,exact,loaded
ANSUMZ07,Anambra,Orumba South,Isulo,AN-20-07,1.000,exact,loaded
ENSAGW18,Enugu,Ezeagu,Okpogho,EN-06-18,1.000,exact,loaded
ANSUMZ05,Anambra,Orumba South,Ezira,AN-20-05,1.000,exact,loaded
ANSUMZ04,Anambra,Orumba South,Eziagu,AN-20-04,1.000,exact,loaded
ANSUMZ08,Anambra,Orumba South,Nawfija,AN-20-08,1.000,exact,loaded
BYSGBB11,Bayelsa,Ogbia,Otuasega-Ward 6,BY-05-06,0.889,needs_review,loaded
IMSUMD04,Imo,Isu,Amurie Omanze / Oboro / Amaeze,,0.683,no_ward,skipped_no_match
IMSUMG03,Imo,Owerri West,Emeabiam,,0.640,no_ward,skipped_no_match
ENSUDD09,Enugu,Udi,Nachi,EN-16-06,1.000,exact,loaded
ANSAJL02,Anambra,Orumba North,Amaetiti,AN-19-03,1.000,exact,loaded
ANSAJL04,Anambra,Orumba North,Awa,AN-19-05,1.000,exact,loaded
DTSABH04,Delta,Ndokwa East,Ase,DE-11-07,1.000,exact,loaded
DTSABH10,Delta,Ndokwa East,Umuolu / Onya,,0.333,no_ward,skipped_no_match
DTSABH06,Delta,Ndokwa East,Ibedeni / Azagba,,0.667,no_ward,skipped_no_match
DTSAGB07,Delta,Ika South,Ekuku Agbor,DE-08-05,1.000,exact,loaded
DTSAKU09,Delta,Oshimili North,Umuezeagwu / Okponta,,0.400,no_ward,skipped_no_match
ENSNKW12,Enugu,Enugu East,Trans Ekulu,EN-03-09,1.000,exact,loaded
DTSAKU08,Delta,Oshimili North,Umueze,,0.308,no_ward,skipped_no_match
DTSASB08,Delta,Oshimili South,Umuaji,DE-15-05,1.000,exact,loaded
DTSASB04,Delta,Oshimili South,Oko Ogbele,,0.522,no_ward,skipped_no_match
DTSAYB14,Delta,Ika North East,Ute-Okpu,DE-07-09,1.000,exact,loaded
DTSDSZ06,Delta,Isoko North,Okpe-Isoko,DE-09-08,1.000,exact,loaded
DTSDSZ01,Delta,Isoko North,Ellu,,0.364,no_ward,skipped_no_match
DTSDSZ05,Delta,Isoko North,Ofagbe,DE-09-04,1.000,exact,loaded
ABSKKE19,Abia,Ukwa West,Ipu South,AB-14-08,1.000,exact,loaded
ABSKKE18,Abia,Ukwa West,Ipu East,AB-14-07,1.000,exact,loaded
DTSGWK01,Delta,Aniocha South,Adonte,,0.286,no_ward,skipped_no_match
DTSGWK06,Delta,Aniocha South,Otulu,,0.400,no_ward,skipped_no_match
DTSGWK03,Delta,Aniocha South,Ejeme / Egbudu,,0.588,no_ward,skipped_no_match
DTSGWK11,Delta,Aniocha South,Umudei,,0.364,no_ward,skipped_no_match
DTSGWK09,Delta,Aniocha South,Ubulu-Uku 1,DE-02-04,0.909,fuzzy,loaded
DTSGWK04,Delta,Aniocha South,Ewulu / Isheagu,,0.538,no_ward,skipped_no_match
DTSKWC03,Delta,Ndokwa West,Emu,DE-12-10,1.000,exact,loaded
DTSKWC06,Delta,Ndokwa West,Ndemili,,0.400,no_ward,skipped_no_match
DTSKWC04,Delta,Ndokwa West,Etua,,0.571,no_ward,skipped_no_match
DTSLEH06,Delta,Isoko South,Irri 11,DE-10-10,0.769,needs_review,skipped_low_confidence
ABSUNC12,Abia,Umu-Nneochi,Mbala / Achara,AB-17-03,1.000,exact,loaded
DTSLEH01,Delta,Isoko South,Avsiara,DE-10-03,0.923,fuzzy,loaded
ABSKEK07,Abia,Ukwa East,Ikwuriator East,AB-13-01,1.000,exact,loaded
ABSUNC01,Abia,Umu-Nneochi,Amauba / Umuogbuele,,0.545,no_ward,skipped_no_match
RVSABU07,Rivers,Abua/Odual,Aboward 7,,0.533,no_ward,skipped_no_match
RVSABU10,Rivers,Abua/Odual,Aboward 10,,0.500,no_ward,skipped_no_match
RVSABU04,Rivers,Abua/Odual,Aboward 4,,0.533,no_ward,skipped_no_match
RVSAHD10,Rivers,Ahoada East,Aheward 10,,0.556,no_ward,skipped_no_match
RVSAHD09,Rivers,Ahoada East,Aheward 9,,0.588,no_ward,skipped_no_match
RVSAHD07,Rivers,Ahoada East,Aheward 7,,0.588,no_ward,skipped_no_match
RVSAHD01,Rivers,Ahoada East,Aheward 1,,0.588,no_ward,skipped_no_match
RVSAHD04,Rivers,Ahoada East,Aheward 4,,0.588,no_ward,skipped_no_match
RVSBER09,Rivers,Omumma,Omward 9,,0.280,no_ward,skipped_no_match
RVSAHD12,Rivers,Ahoada East,Aheward 12,,0.556,no_ward,skipped_no_match
RVSAHD08,Rivers,Ahoada East,Aheward 8,,0.588,no_ward,skipped_no_match
RVSAHD13,Rivers,Ahoada East,Aheward 13,,0.556,no_ward,skipped_no_match
RVSAHD03,Rivers,Ahoada East,Aheward 3,,0.588,no_ward,skipped_no_match
RVSBER02,Rivers,Omumma,Omward 2,,0.280,no_ward,skipped_no_match
RVSBER01,Rivers,Omumma,Omward 1,,0.280,no_ward,skipped_no_match
RVSKHE19,Rivers,Etche,Igbodo,RI-11-14,1.000,exact,loaded
RVSKHE06,Rivers,Etche,Igbo,RI-11-03,0.800,needs_review,loaded
RVSKHE02,Rivers,Etche,Egwi / Opiro,RI-11-06,1.000,exact,loaded
RVSKHE14,Rivers,Etche,Afara,RI-11-01,1.000,exact,loaded
RVSKHE07,Rivers,Etche,Elele / Ozuzu,,0.625,no_ward,skipped_no_match
RVSKHE09,Rivers,Etche,Obite,RI-11-10,1.000,exact,loaded
RVSKHE18,Rivers,Etche,Akpoku / Umuoye,RI-11-16,1.000,exact,loaded
RVSKHE10,Rivers,Etche,Chokocho,,0.462,no_ward,skipped_no_match
RVSKNM11,Rivers,Ahoada West,Akinima,,0.500,no_ward,skipped_no_match
RVSKNM06,Rivers,Ahoada West,Upatabo,,0.308,no_ward,skipped_no_match
RVSKPR08,Rivers,Gokana,Goward 8,,0.429,no_ward,skipped_no_match
RVSRGM11,Rivers,Ogba/Egbema/Ndoni,Omoku 2,,0.632,no_ward,skipped_no_match
RVSMHA01,Rivers,Emuoha,Emward 1,,0.417,no_ward,skipped_no_match
RVSMHA12,Rivers,Emuoha,Emward 12,,0.392,no_ward,skipped_no_match
KGSAJK05,Kogi,Igalamela-Odolu,Ekwuloko,KO-08-02,1.000,exact,loaded
RVSMHA03,Rivers,Emuoha,Emward 3,,0.417,no_ward,skipped_no_match
RVSMHA07,Rivers,Emuoha,Emward 7,,0.417,no_ward,skipped_no_match
RVSMHA09,Rivers,Emuoha,Emward 9,,0.417,no_ward,skipped_no_match
RVSMHA08,Rivers,Emuoha,Emward 8,,0.417,no_ward,skipped_no_match
RVSMHA13,Rivers,Emuoha,Emward 13,,0.392,no_ward,skipped_no_match
RVSRGM17,Rivers,Ogba/Egbema/Ndoni,Ndoni C2,RI-16-13,0.800,needs_review,loaded
RVSRGM03,Rivers,Ogba/Egbema/Ndoni,Usomili South,,0.686,no_ward,skipped_no_match
RVSRGM04,Rivers,Ogba/Egbema/Ndoni,Egbema North,,0.700,no_ward,skipped_no_match
RVSRGM10,Rivers,Ogba/Egbema/Ndoni,Ndoni C1,RI-16-13,0.800,needs_review,loaded
RVSRGM16,Rivers,Ogba/Egbema/Ndoni,Egbema East,,0.737,no_ward,skipped_no_match
RVSRUM16,Rivers,Obio/Akpor,Obward 16,,0.429,no_ward,skipped_no_match
RVSSPK13,Rivers,Ikwerre,Ikward 13,,0.353,no_ward,skipped_no_match
NASNSW06,Nasarawa,Nasarawa,Loko,NA-09-04,1.000,exact,loaded
RVSRUM03,Rivers,Obio/Akpor,Obward 3,,0.462,no_ward,skipped_no_match
RVSSPK05,Rivers,Ikwerre,Ikward 5,,0.375,no_ward,skipped_no_match
RVSSPK03,Rivers,Ikwerre,Ikward 3,,0.375,no_ward,skipped_no_match
RVSSPK07,Rivers,Ikwerre,Ikward 7,,0.375,no_ward,skipped_no_match
RVSSPK12,Rivers,Ikwerre,Ikward 12,,0.353,no_ward,skipped_no_match
BYSKMK03,Bayelsa,Kolokuma/Opokuma,Kaiama / Olobiri,BY-03-05,1.000,exact,loaded
KGSKKH09,Kogi,Okehi,Ohueta,KO-16-04,1.000,exact,loaded
RVSSPK10,Rivers,Ikwerre,Ikward 10,,0.353,no_ward,skipped_no_match
RVSSPK04,Rivers,Ikwerre,Ikward 4,,0.375,no_ward,skipped_no_match
RVSSPK11,Rivers,Ikwerre,Ikward 11,,0.353,no_ward,skipped_no_match
BNSBGT03,Benue,Ogbadibo,Ai-Ona,,0.667,no_ward,skipped_no_match
RVSSPK09,Rivers,Ikwerre,Ikward 9,,0.375,no_ward,skipped_no_match
RVSSPK01,Rivers,Ikwerre,Ikward 1,,0.375,no_ward,skipped_no_match
DTSGWK05,Delta,Aniocha South,Nsukwa,DE-02-07,1.000,exact,loaded
BYSKMK06,Bayelsa,Kolokuma/Opokuma,Odi South,BY-03-03,0.818,needs_review,loaded
BYSKMK11,Bayelsa,Kolokuma/Opokuma,Sampou / Kalama,BY-03-06,1.000,exact,loaded
BYSKMK05,Bayelsa,Kolokuma/Opokuma,Odi North,BY-03-01,0.900,fuzzy,loaded
IMSAFR04,Imo,Ahiazu-Mbaise,Mpam,IM-02-09,1.000,exact,loaded
IMSABB08,Imo,Aboh-Mbaise,Lagwa,IM-01-11,1.000,exact,loaded
IMSNWA02,Imo,Mbatoli,Amaike,,0.589,no_ward,skipped_no_match
IMSRLU17,Imo,Orlu,Umutanze,,0.615,no_ward,skipped_no_match
IMSRRT01,Imo,Owerri North,Agbala / Ulakwo / Obube,,0.684,no_ward,skipped_no_match
ANSUMZ06,Anambra,Orumba South,Ihite,AN-20-06,1.000,exact,loaded
IMSURU08,Imo,Ideato North,Ndimoko,IM-05-08,1.000,exact,loaded
IMSABB09,Imo,Aboh-Mbaise,Lorji,IM-01-08,1.000,exact,loaded
IMSAWD10,Imo,Orsu,Okwuetiti,IM-22-06,1.000,exact,loaded
ENSAWG01,Enugu,Awgu,Anikenano / Ugwueme / Nkwe / Awgunta / Ezerre / Nenwenta,,0.540,no_ward,skipped_no_match
ANSATN05,Anambra,Ogbaru,Iyiowa / Od / Ohi,AN-16-05,0.812,needs_review,loaded
IMSAWD02,Imo,Orsu,Amaruru,IM-22-11,1.000,exact,loaded
IMSDFB15,Imo,Ideato South,Umuma / Isiaku / Umulewe,IM-06-12,0.750,needs_review,skipped_low_confidence
IMSTTK14,Imo,Obowo,Umuosochie,,0.690,no_ward,skipped_no_match
ANSUMZ01,Anambra,Orumba South,Agbudu,AN-20-01,1.000,exact,loaded
ENSJRV12,Enugu,Oji-River,Awlaw,EN-14-19,1.000,exact,loaded
DTSAKU03,Delta,Oshimili North,Ezukwu / Ogboli / Achalla,,0.385,no_ward,skipped_no_match
RVSKHE11,Rivers,Etche,Obibi,,0.600,no_ward,skipped_no_match
ANSAJL11,Anambra,Orumba North,Ndiokpaleke,AN-19-16,0.833,needs_review,loaded
DTSGWK10,Delta,Aniocha South,Ubulu-Unor,DE-02-06,1.000,exact,loaded
DTSKWC10,Delta,Ndokwa West,Utagba Uno,DE-12-02,0.909,fuzzy,loaded
BYSKMK02,Bayelsa,Kolokuma/Opokuma,Kaiama,BY-03-04,1.000,exact,loaded
DTSASB02,Delta,Oshimili South,Cable Point,DE-15-10,0.917,fuzzy,loaded
DTSASB03,Delta,Oshimili South,Oko Anala / Amakom,DE-15-02,0.857,needs_review,loaded
RVSKHE01,Rivers,Etche,Nihi,RI-11-07,1.000,exact,loaded
ABSMBA05,Abia,Isiala-Ngwa South,Amaitolu,,0.333,no_ward,skipped_no_match
80805,Zamfara,Kaura Namoda,Kagara,ZA-08-05,1.000,exact,loaded
ABSKPU13,Abia,Isiala-Ngwa North,Isiala Nsulu / Isiala Amapu,,0.649,no_ward,skipped_no_match
KGSLKJ08,Kogi,Lokoja,Lokoja D,KO-12-04,1.000,exact,loaded
KGSKFU05,Kogi,Ofu,Igo,KO-14-01,1.000,exact,loaded
ABSMBA03,Abia,Isiala-Ngwa South,Amaise,,0.480,no_ward,skipped_no_match
RVSKHE04,Rivers,Etche,Odufor,RI-11-08,1.000,exact,loaded
RVSKHE08,Rivers,Etche,Mba,RI-11-18,1.000,exact,loaded
RVSKHE13,Rivers,Etche,Okehi,RI-11-11,1.000,exact,loaded
RVSKHE17,Rivers,Etche,Ndashi,RI-11-17,1.000,exact,loaded
RVSKHE16,Rivers,Etche,Isu / Orwu / Ogida,,0.417,no_ward,skipped_no_match
RVSKNM10,Rivers,Ahoada West,Okarki,RI-03-04,1.000,exact,loaded
RVSKNM05,Rivers,Ahoada West,Joinkrama,RI-03-03,1.000,exact,loaded
RVSRGM14,Rivers,Ogba/Egbema/Ndoni,Eji Central,,0.500,no_ward,skipped_no_match
RVSRGM13,Rivers,Ogba/Egbema/Ndoni,Usozimili,,0.471,no_ward,skipped_no_match
RVSRGM15,Rivers,Ogba/Egbema/Ndoni,Igburu,RI-16-07,1.000,exact,loaded
ABSSSM18,Abia,Osisioma Ngwa,Uratta Amaise,,0.472,no_ward,skipped_no_match
ABSUNC07,Abia,Umu-Nneochi,Ezingodo,AB-17-04,1.000,exact,loaded
BYSSAG07,Bayelsa,Sagbama,Odoni,BY-06-08,1.000,exact,loaded
IMSETU06,Imo,Ezinihitte,Ife,,0.378,no_ward,skipped_no_match
BYSYEN08,Bayelsa,Yenegoa,Epie 1,BY-08-05,0.791,fuzzy,skipped_low_confidence
BYSSAG02,Bayelsa,Sagbama,Agbere,BY-06-01,1.000,exact,loaded
BYSSAG14,Bayelsa,Sagbama,Trofani,BY-06-09,1.000,exact,loaded
BYSYEN15,Bayelsa,Yenegoa,Zarama,BY-08-15,0.857,lga_fuzzy_exact_ward,loaded
BYSSAG10,Bayelsa,Sagbama,Osekwenike,BY-06-14,1.000,exact,loaded
ABSKKE20,Abia,Ukwa West,Ipu West,AB-14-06,1.000,exact,loaded
BYSYEN11,Bayelsa,Yenegoa,Gbarain 1,BY-08-07,0.762,needs_review,skipped_low_confidence
IMSKED11,Imo,Ikeduru,Inyishi,,0.667,no_ward,skipped_no_match
BYSYEN04,Bayelsa,Yenegoa,Biseni 1,BY-08-12,0.857,lga_fuzzy_exact_ward,loaded
IMSETU11,Imo,Ezinihitte,Okpofe,,0.464,no_ward,skipped_no_match
BYSSAG05,Bayelsa,Sagbama,Asamabiri,BY-06-07,1.000,exact,loaded
BYSGBB03,Bayelsa,Ogbia,Imiringi-Ward 8,BY-05-08,0.889,needs_review,loaded
BYSYEN14,Bayelsa,Yenegoa,Okordia,BY-08-14,0.857,lga_fuzzy_exact_ward,loaded
BYSYEN12,Bayelsa,Yenegoa,Gbarain 2,BY-08-07,0.762,needs_review,skipped_low_confidence
BYSYEN05,Bayelsa,Yenegoa,Biseni 2,BY-08-12,0.750,needs_review,skipped_low_confidence
80504,Zamfara,Bungudu,Bungudu,ZA-05-03,1.000,exact,loaded
ABSUNC15,Abia,Umu-Nneochi,Ubahu / Akawa,AB-17-08,0.759,needs_review,skipped_low_confidence
IMSRRT10,Imo,Owerri North,Naze,IM-26-02,1.000,exact,loaded
ABSUMA16,Abia,Umuahia North,Umuhu,AB-15-11,1.000,exact,loaded
DTSKWC07,Delta,Ndokwa West,Ogume 6,DE-12-06,0.857,needs_review,loaded
DTSKWC09,Delta,Ndokwa West,Onitcha Ukwuani,DE-12-05,0.929,fuzzy,loaded
ABSNGK07,Abia,Obi Nwga,Alaukwu Ohanze,AB-09-07,1.000,exact,loaded
IMSNGN15,Imo,Ngor-Okpala,Umuhu,IM-12-09,1.000,exact,loaded
RVSRUM09,Rivers,Obio/Akpor,Obward 9,,0.462,no_ward,skipped_no_match
DTSABH09,Delta,Ndokwa East,Ossissa,DE-11-01,1.000,exact,loaded
DTSABH03,Delta,Ndokwa East,Afor / Obikwele,DE-11-02,1.000,exact,loaded
KN3604,Kano,Sumaila,Gediya,KN-36-04,1.000,exact,loaded
51108,Kebbi,Jega,Magaji A,KE-11-09,0.762,needs_review,skipped_low_confidence
12708,Borno,Shani,Lakundum,,0.429,no_ward,skipped_no_match
AKSDYY08,Akwa Ibom,Uyo,Etoi 2,AK-31-05,0.769,needs_review,skipped_low_confidence
70109,Yobe,Bade,Sarkin Hausawa,YO-01-07,1.000,exact,loaded
10407,Borno,Bayo,Limanti,BO-04-07,1.000,exact,loaded
EDSEHR06,Edo,Uhunmwonde,Ehor,ED-18-01,0.947,lga_fuzzy_exact_ward,loaded
81108,Zamfara,Shinkafi,Shanawa,ZA-11-10,1.000,exact,loaded
CRSKTA05,Cross River,Akpabuyo,Atimbo West,CR-03-02,1.000,exact,loaded
EDSABD09,Edo,Orhionmwon,Igbanke East,ED-13-11,1.000,exact,loaded
BNSWDP05,Benue,Kwande,Mbadura,BE-11-04,1.000,exact,loaded
BA0910,Bauchi,Giade,Zirami,BA-09-10,0.923,fuzzy,loaded
71703,Yobe,Yusufari,Gumshi,YO-17-02,1.000,exact,loaded
71409,Yobe,Potiskum,Yerimaram,,0.419,no_ward,skipped_no_match
BA0703,Bauchi,Gamawa,Gololo North,,0.667,no_ward,skipped_no_match
KGSKAB10,Kogi,Kabba/Bunu,Odolu,KO-10-04,1.000,exact,loaded
11101,Borno,Gwoza,Ashigashiya,BO-11-01,1.000,exact,loaded
ODSIOU08,Ondo,Ile Oluji/Okeigbo,Oke-Igbo 2,ON-11-07,0.873,fuzzy,loaded
TRSGAS02,Taraba,Gassol,Gunduma,TA-05-02,1.000,exact,loaded
KN3103,Kano,Nassarawa,Gawuna,KN-31-03,0.941,lga_fuzzy_exact_ward,loaded
AKSDYY01,Akwa Ibom,Uyo,Urban 3,,0.333,no_ward,skipped_no_match
12711,Borno,Shani,Walama,BO-27-11,1.000,exact,loaded
TRSGAS04,Taraba,Gassol,Mutum Biyu B,TA-05-03,0.917,fuzzy,loaded
GMSKLT07,Gombe,Kaltungo,Tungo,GO-07-09,1.000,exact,loaded
AKSDYY03,Akwa Ibom,Uyo,Oku 1,AK-31-10,1.000,exact,loaded
KGSNDG09,Kogi,Ibaji,Ujeh,KO-06-02,1.000,exact,loaded
KN1405,Kano,Garko,Kafin Malamai,KN-14-05,1.000,exact,loaded
ODSIDNE05,Ondo,Idanre,Ijomu-Isurin,ON-08-05,1.000,exact,loaded
DTSWWR01,Delta,Warri South,Avenue,,0.364,no_ward,skipped_no_match
KGSKAB08,Kogi,Kabba/Bunu,Iluke,KO-10-12,1.000,exact,loaded
51104,Kebbi,Jega,Gindi Nassarawa Kyarmi Galbi,KE-11-04,1.000,exact,loaded
BYSSAG09,Bayelsa,Sagbama,Ofoni 2,BY-06-03,0.857,needs_review,loaded
GMSNFD09,Gombe,Nafada,Nafada East,GO-09-09,1.000,exact,loaded
TRSGAS06,Taraba,Gassol,Sabon Gida,TA-05-06,1.000,exact,loaded
70506,Yobe,Fune,Alagarno,YO-05-02,1.000,exact,loaded
ODSIDNE07,Ondo,Idanre,Isalu-Ehinpeti,ON-08-07,1.000,exact,loaded
DTSWWR03,Delta,Warri South,Ekurede,,0.519,no_ward,skipped_no_match
70209,Yobe,Bursari,Bayamari,YO-02-01,1.000,exact,loaded
AKSDYY04,Akwa Ibom,Uyo,Ikono 2,AK-31-08,0.857,needs_review,loaded
ODSIDE06,Ondo,Ifedore,Ikota / Irese,,0.444,no_ward,skipped_no_match
11510,Borno,Kala Balge,Rann,BO-15-07,0.800,needs_review,loaded
CRSBRA01,Cross River,Obubra,Ofodua,CR-13-07,1.000,exact,loaded
10406,Borno,Bayo,Jaragol,BO-04-05,0.933,fuzzy,loaded
ODSIDNE01,Ondo,Idanre,Alade-Atosin,ON-08-02,1.000,exact,loaded
BA2011,Bauchi,Zaki,Mainako North,,0.700,no_ward,skipped_no_match
10102,Borno,Abadam,Banowa,,0.000,no_lga,skipped_no_match
ODSIDE08,Ondo,Ifedore,Ilara-2,ON-09-07,0.857,needs_review,loaded
TRSBAL09,Taraba,Bali,Maihula,TA-02-09,1.000,exact,loaded
EDSABD01,Edo,Orhionmwon,Urhonige South,ED-13-08,0.966,fuzzy,loaded
DTSUGH01,Delta,Ughelli North,Afiesere / Ereumukohwaren,,0.333,no_ward,skipped_no_match
EDSEHR08,Edo,Uhunmwonde,Egbede,ED-18-10,0.947,lga_fuzzy_exact_ward,loaded
ODSIDNE09,Ondo,Idanre,Ofosu-Onisere,ON-08-09,1.000,exact,loaded
CRSEFE04,Cross River,Etung,Bendeghe Ekiem,CR-10-05,1.000,exact,loaded
71402,Yobe,Potiskum,Hausawa Asibiti,,0.636,no_ward,skipped_no_match
OSSODN09,Osun,Odo Otin,Oba / Ojomo,OS-25-01,0.889,needs_review,loaded
BYSGBB05,Bayelsa,Ogbia,Ogbia-Ward 1,BY-05-01,0.833,needs_review,loaded
BYSSAG01,Bayelsa,Sagbama,Adagbabiri,BY-06-13,1.000,exact,loaded
KGSNDG05,Kogi,Ibaji,Iyano,KO-06-03,1.000,exact,loaded
EDSEKP07,Edo,Esan West,Illeh,,0.556,no_ward,skipped_no_match
OYSAKE12,Oyo,Akinyele,Onidundun,,0.533,no_ward,skipped_no_match
71203,Yobe,Nangere,Watinani,YO-12-11,1.000,exact,loaded
EDSABD03,Edo,Orhionmwon,Ukpato,ED-13-06,1.000,exact,loaded
DTSWWR09,Delta,Warri South,Pessu,DE-24-07,1.000,exact,loaded
BYSGBB07,Bayelsa,Ogbia,Ologi-Ward 3,BY-05-03,0.833,needs_review,loaded
JI1809,Jigawa,Kiri Kasama,Tasheguwa,JI-18-09,0.818,fuzzy,loaded
71201,Yobe,Nangere,Chillariye,YO-12-01,0.947,fuzzy,loaded
CRSCKK13,Cross River,Yala,Mfuma,,0.556,no_ward,skipped_no_match
KN0801,Kano,Dambatta,Ajumawa,KN-08-01,1.000,exact,loaded
70203,Yobe,Bursari,Kurnawa,YO-02-09,1.000,exact,loaded
BYSGBB01,Bayelsa,Ogbia,Ayama-Ward 4,BY-05-04,0.769,needs_review,skipped_low_confidence
80105,Zamfara,Anka,Magaji,ZA-01-05,1.000,exact,loaded
EDSEKP05,Edo,Esan West,Iruekpen,ED-06-06,1.000,exact,loaded
KGSNDG07,Kogi,Ibaji,Ojila,KO-06-06,1.000,exact,loaded
71410,Yobe,Potiskum,Dogo Tebo,YO-14-06,1.000,exact,loaded
70401,Yobe,Fika,Garu,,0.316,no_ward,skipped_no_match
EDSABD07,Edo,Orhionmwon,Ugbeka,ED-13-03,1.000,exact,loaded
ODSIOU02,Ondo,Ile Oluji/Okeigbo,Ileoluji 2,ON-11-01,0.873,fuzzy,loaded
DTSUGH03,Delta,Ughelli North,Agbarho 1,DE-19-10,0.889,needs_review,loaded
KN2004,Kano,Kabo,Garo,KN-20-04,1.000,exact,loaded
ODSIOU04,Ondo,Ile Oluji/Okeigbo,Ileoluji 4,ON-11-01,0.873,fuzzy,loaded
BNSTKP11,Benue,Oturkpo,Ugboju Ehaje,BE-19-11,0.923,lga_fuzzy_exact_ward,loaded
BYSSAG13,Bayelsa,Sagbama,Toru-Ebeni,BY-06-12,1.000,exact,loaded
DTSUGH05,Delta,Ughelli North,Evwreni,DE-19-08,1.000,exact,loaded
EDSEKP03,Edo,Esan West,Ujiogba,ED-06-02,1.000,exact,loaded
AKSDYY11,Akwa Ibom,Uyo,Oku 2,AK-31-10,0.800,needs_review,loaded
AKSENW01,Akwa Ibom,Mbo,Ebughu 1,AK-17-03,1.000,exact,loaded
